93.669998,94.099998,93.199997
94.139999,95.989998,94.099998
96.269997,96.800003,93.919998
95.440002,95.949997,94.760002
93.760002,95.550003,93.519997
95.360001,95.889999,94.860001
95.860001,96.889999,95.650002
96.800003,96.849998,95.029999
96.970001,97.099998,94.739998
95.029999,95.279999,92.57
93.620003,94.739998,93.019997
94.989998,95,93.720001
94.68,94.889999,94.120003
95.419998,97.879997,95.169998
97.040001,97.32,96.419998
96.849998,97.839996,96.639999
97.82,99.239998,97.550003
99.330002,99.440002,98.25
98.440002,98.699997,97.669998
97.160004,97.449997,95.330002
94.900002,96.620003,94.809998
96.370003,96.580002,95.169998
95.360001,95.68,94.360001
94.75,95.480003,94.709999
94.93,95.949997,94.099998
94.260002,94.82,93.279999
95.269997,96.080002,94.839996
96.040001,96.879997,95.610001
96.150002,97.239998,96.040001
97.330002,97.57,96.800003
97.900002,98.190002,96.860001
98.489998,99.370003,97.980003
99.410004,100.68,99.32
100.440002,101.089996,99.949997
100.57,100.940002,100.110001
100.290001,101.470001,100.190002
101.790001,102.169998,101.279999
101.419998,101.5,100.860001
101.019997,102.57,100.699997
101.589996,102.779999,101.559998
102.860001,102.900002,102.199997
103.059998,103.739998,102.720001
103.099998,103.199997,98.580002
98.849998,100.089996,97.790001
98.800003,99.389999,98.309998
99.300003,99.309998,98.050003
99.080002,103.080002,96.139999
98.010002,101.110001,97.760002
100.410004,101.440002,99.620003
101.209999,102.190002,101.080002
102.809998,103.050003,101.440002
99.800003,101.260002,98.889999
101.269997,101.800003,100.589996
101.93,102.349998,101.559998
102.290001,102.349998,100.5
101.800003,102.139999,100.580002
100.599998,102.940002,100.540001
102.160004,102.849998,101.199997
100.510002,100.709999,97.720001
98.529999,100.75,98.400002
98.650002,100.440002,98.629997
100.809998,101.540001,100.529999
100.589996,100.690002,98.699997
99.269997,100.220001,98.040001
99.440002,100.209999,99.040001
99.949997,100.650002,99.419998
99.43,100.120003,98.730003
98.760002,101.110001,98.309998
101.540001,102.379997,100.610001
100.690002,102.029999,100.300003
101.330002,101.779999,99.809998
100.389999,100.519997,98.57
97.970001,99.150002,95.18
95.550003,97.720001,95.410004
97.5,99,96.809998
98.32,99.959999,98.220001
103.019997,103.019997,101.269997
102.839996,104.110001,102.599998
104.080002,105.050003,103.629997
105.18,105.489998,104.529999
104.849998,105.480003,104.699997
105.400002,106.739998,105.349998
106.650002,107.370003,106.360001
106.959999,107.349998,105.900002
108.010002,108.040001,107.209999
108.220001,110.300003,108.010002
109.360001,109.489998,107.720001
109.099998,109.300003,108.129997
108.599998,108.790001,107.800003
108.75,109.32,108.550003
109.019997,109.330002,108.669998
108.699997,109.75,108.400002
109.379997,111.43,109.370003
111.800003,113.449997,111.599998
113.150002,114.190002,111.209999
114.269997,117.279999,113.300003
113.940002,115.690002,113.889999
115.440002,115.739998,113.800003
114.910004,116.860001,114.849998
117.510002,117.57,116.029999
116.849998,118.769997,116.620003
119.07,119.75,117.449997
117.940002,119.099998,117.830002
119.269997,119.400002,118.050003
118.809998,119.25,111.269997
113.5,115.75,112.75
115.75,116.349998,115.110001
115.769997,117.199997,115.290001
115.989998,116.080002,114.639999
114.099998,114.650002,111.620003
110.190002,114.300003,109.349998
114.410004,114.849998,111.540001
112.260002,113.800003,111.339996
110.459999,111.870003,109.580002
110.699997,111.599998,106.349998
106.370003,110.160004,106.260002
107.120003,109.839996,106.82
111.870003,112.650002,110.660004
112.260002,113.239998,111.660004
112.160004,113.489998,111.970001
113.230003,113.330002,112.459999
112.580002,112.709999,112.010002
112.099998,114.519997,112.010002
113.790001,114.769997,113.699997
113.639999,113.919998,112.110001
112.82,113.129997,110.209999
111.389999,111.440002,107.349998
108.290001,108.650002,105.410004
106.540001,107.43,104.629997
107.199997,108.199997,106.699997
109.230003,112.150002,108.699997
112.669998,113.25,110.209999
112.599998,112.629997,108.800003
111.43,112.800003,108.910004
109.040001,110.489998,108.5
110,110.059998,106.660004
107.029999,107.580002,105.199997
107.839996,108.970001,106.5
108.949997,111.059998,108.269997
110.260002,112.470001,109.720001
112.300003,113.75,111.529999
113.739998,114.360001,112.800003
112.419998,112.480003,109.029999
117.629997,118.120003,115.309998
116.32,119.190002,115.559998
118.400002,120,116.849998
118.050003,119.169998,116.080002
118.5,119.089996,117.610001
118.5,120.510002,118.309998
120.019997,120.230003,119.25
120.019997,120.25,118.449997
118.550003,119.839996,118.43
120.169998,122.150002,120.160004
122.769997,124.919998,122.5
126.059998,127.480003,125.57
127.279999,127.279999,125.650002
127.489998,128.880005,126.919998
127.629997,128.779999,127.449997
128.479996,129.029999,128.330002
128.619995,129.5,128.050003
130.020004,133,129.660004
132.940002,133.600006,131.169998
131.559998,131.600006,128.149994
128.789993,130.869995,126.610001
130,130.570007,128.240005
129.25,130.279999,128.300003
128.960007,129.520004,128.089996
129.100006,129.559998,128.320007
128.580002,128.75,125.760002
128.399994,129.369995,126.260002
127.959999,129.570007,125.059998
126.410004,127.220001,123.800003
124.75,124.769997,122.110001
122.309998,124.900002,121.629997
124.400002,125.400002,122.580002
123.879997,124.949997,122.870003
125.900002,127.32,125.650002
127,129.160004,126.370003
128.75,129.25,127.400002
128.25,128.399994,125.160004
127.120003,127.849998,126.519997
127.230003,128.039993,126.559998
126.540001,126.82,123.379997
122.760002,124.879997,122.599998
124.57,124.699997,122.910004
124.050003,126.400002,124
126.089996,126.489998,124.360001
124.82,125.120003,123.099998
125.029999,125.559998,124.190002
124.470001,127.510002,124.330002
127.639999,128.119995,125.980003
125.849998,126.400002,124.970001
125.849998,126.580002,124.660004
125.949997,127.209999,125.260002
128.369995,128.570007,126.610001
127,127.290001,125.910004
126.410004,127.129997,126.010002
126.279999,127.099998,126.110001
125.550003,126.139999,124.459999
125.57,128.119995,125.169998
128.100006,128.199997,126.669998
126.989998,128.869995,126.32
128.300003,130.419998,128.139999
130.490005,130.630005,129.229996
132.309998,133.130005,131.149994
134.460007,134.539993,129.570007
130.160004,131.589996,128.300003
128.639999,128.639999,124.580002
126.099998,130.130005,125.300003
129.5,130.570007,128.259995
128.149994,128.449997,125.779999
126.559998,126.75,123.360001
124.769997,126.080002,124.019997
126.68,127.620003,126.110001
127.389999,127.559998,125.629997
125.599998,126.879997,124.82
126.150002,127.190002,125.870003
127.410004,128.949997,127.160004
129.070007,129.490005,128.210007
128.380005,130.720001,128.360001
130.690002,130.880005,129.639999
130,130.979996,129.339996
130.070007,131.630005,129.830002
131.600006,132.970001,131.399994
132.600006,132.910004,129.119995
130.339996,132.259995,130.050003
131.860001,131.949997,131.100006
131.229996,131.449997,129.899994
130.279999,131.389999,130.050003
129.860001,130.660004,129.320007
130.660004,130.940002,129.899994
129.580002,130.580002,128.910004
129.5,129.690002,128.360001
128.899994,129.210007,126.830002
126.699997,128.080002,125.620003
127.919998,129.339996,127.849998
129.179993,130.179993,128.479996
128.190002,128.330002,127.110001
126.099998,127.239998,125.709999
127.029999,127.849998,126.370003
127.720001,127.879997,126.739998
127.230003,128.309998,127.220001
127.709999,127.82,126.400002
127.489998,128.059998,127.080002
127.480003,127.610001,126.879997
127.209999,129.800003,127.120003
128.860001,129.199997,127.5
127.669998,127.989998,126.510002
125.459999,126.470001,124.480003
125.57,126.120003,124.860001
126.900002,126.940002,125.989998
126.43,126.690002,125.769997
124.940002,126.230003,124.849998
125.889999,126.150002,123.769997
124.480003,124.639999,122.540001
123.849998,124.059998,119.220001
121.940002,123.849998,121.209999
125.029999,125.760002,124.32
126.040001,126.370003,125.040001
125.720001,127.150002,125.580002
127.739998,128.570007,127.349998
129.080002,129.619995,128.309998
130.970001,132.970001,130.699997
132.850006,132.919998,130.320007
121.989998,125.5,121.989998
126.199997,127.089996,125.059998
125.32,125.739998,123.900002
123.089996,123.610001,122.120003
123.379997,123.910004,122.550003
123.150002,123.5,122.269997
122.32,122.57,121.709999
122.599998,122.639999,120.910004
121.5,122.57,117.519997
117.419998,117.699997,113.25
112.949997,117.440002,112.099998
115.970001,116.5,114.120003
114.580002,116.25,114.5
116.529999,119.989998,116.529999
117.809998,118.18,113.330002
112.529999,115.419998,109.629997
116.040001,116.400002,114.540001
114.32,116.309998,114.010002
116.040001,117.650002,115.5
116.43,117.440002,116.010002
116.099998,116.519997,114.68
114.080002,114.349998,111.629997
110.43,111.900002,105.650002
94.870003,108.800003,92
111.110001,111.110001,103.5
107.089996,109.889999,105.050003
112.230003,113.239998,110.019997
112.169998,113.309998,111.540001
112.029999,114.529999,112
110.150002,111.879997,107.360001
110.230003,112.339996,109.129997
112.489998,112.779999,110.040001
108.970001,110.449997,108.510002
111.75,112.559998,110.32
113.760002,114.019997,109.769997
110.269997,113.279999,109.900002
111.790001,114.209999,111.760002
116.580002,116.889999,114.860001
115.93,116.529999,114.419998
116.25,116.540001,115.440002
115.660004,116.489998,113.720001
112.209999,114.300003,111.870003
113.669998,115.370003,113.660004
113.379997,114.18,112.519997
113.629997,114.720001,113.300003
113.25,115.5,112.370003
116.440002,116.690002,114.019997
113.849998,114.57,112.440002
112.830002,113.510002,107.860001
110.169998,111.540001,108.730003
109.07,109.620003,107.309998
108.010002,111.010002,107.550003
109.879997,111.370003,109.07
110.629997,111.739998,109.769997
111.739998,111.769997,109.410004
110.190002,110.190002,108.209999
110,112.279999,109.489998
112.730003,112.75,111.440002
110.82,112.449997,110.68
111.290001,111.519997,109.559998
110.93,112.099998,110.489998
111.779999,112,110.529999
110.800003,111.75,110.110001
111.339996,114.169998,110.82
114,115.580002,113.699997
114.330002,115.5,114.099998
116.699997,119.230003,116.330002
118.080002,118.129997,114.919998
115.400002,116.540001,113.989998
116.93,119.300003,116.059998
118.699997,120.690002,118.269997
120.989998,121.220001,119.449997
120.800003,121.360001,119.610001
120.790001,123.489998,120.699997
123.129997,123.82,121.620003
121.849998,122.690002,120.18
121.110001,121.809998,120.620003
120.959999,121.809998,120.050003
116.900002,118.07,116.059998
116.370003,117.419998,115.209999
116.260002,116.82,115.650002
115.199997,115.57,112.269997
111.379997,114.239998,111
114.919998,115.050003,113.32
115.760002,117.489998,115.5
117.639999,119.75,116.760002
119.199997,119.919998,118.849998
119.269997,119.730003,117.339996
117.330002,119.349998,117.120003
119.209999,119.230003,117.919998
118.290001,118.410004,117.599998
117.989998,119.410004,117.75
118.75,118.809998,116.860001
117.339996,118.110001,116.080002
116.550003,116.790001,114.220001
115.290001,119.25,115.110001
118.980003,119.860001,117.809998
117.519997,118.599998,116.860001
117.639999,117.690002,115.080002
116.040001,116.940002,115.510002
115.190002,115.389999,112.849998
112.18,112.68,109.790001
111.940002,112.800003,110.349998
111.07,111.989998,108.800003
112.019997,112.25,108.980003
108.910004,109.519997,105.809998
107.279999,107.370003,105.57
107.400002,107.720001,106.449997
107.269997,108.849998,107.199997
109,109,107.949997
107.589996,107.690002,106.18
106.959999,109.43,106.860001
108.580002,108.699997,107.18
107.010002,107.029999,104.82
102.610001,105.370003,102
105.75,105.849998,102.410004
100.559998,102.370003,99.870003
98.68,100.129997,96.43
98.550003,99.110001,96.760002
98.970001,99.059998,97.339996
100.550003,100.690002,98.839996
100.32,101.190002,97.300003
97.959999,100.480003,95.739998
96.199997,97.709999,95.360001
98.410004,98.650002,95.5
95.099998,98.190002,93.419998
97.059998,97.879997,94.940002
98.629997,101.459999,98.370003
101.519997,101.529999,99.209999
99.93,100.879997,98.07
96.040001,96.629997,93.339996
93.790001,94.519997,92.389999
94.790001,97.339996,94.349998
96.470001,96.709999,95.400002
95.419998,96.040001,94.279999
95,96.839996,94.080002
95.860001,97.330002,95.190002
96.519997,96.919998,93.690002
93.129997,95.699997,93.040001
94.290001,95.940002,93.93
95.919998,96.349998,94.099998
93.790001,94.720001,92.589996
94.190002,94.5,93.010002
95.019997,96.849998,94.610001
96.669998,98.209999,96.150002
98.839996,98.889999,96.089996
96,96.760002,95.800003
96.309998,96.900002,95.919998
96.400002,96.5,94.550003
93.980003,96.379997,93.32
96.050003,96.760002,95.25
97.199997,98.019997,96.580002
96.860001,98.230003,96.650002
97.650002,100.769997,97.419998
100.510002,100.889999,99.639999
100.580002,101.709999,100.449997
102.370003,103.75,101.370003
102.389999,102.830002,100.959999
100.779999,101.760002,100.400002
101.309998,101.580002,100.269997
101.410004,102.239998,100.150002
102.239998,102.279999,101.5
101.910004,102.910004,101.779999
103.959999,105.18,103.849998
104.610001,106.309998,104.589996
105.519997,106.470001,104.959999
106.339996,106.5,105.190002
105.93,107.650002,105.139999
105.25,107.290001,105.209999
106.480003,107.07,105.900002
105.470001,106.25,104.889999
106,106.190002,105.059998
104.889999,107.790001,104.879997
108.650002,110.419998,108.599998
109.720001,109.900002,108.879997
108.779999,110,108.199997
110.419998,112.190002,110.269997
109.510002,110.730003,109.419998
110.230003,110.980003,109.199997
109.949997,110.419998,108.120003
108.910004,109.769997,108.169998
108.970001,110.610001,108.830002
109.339996,110.5,108.660004
110.800003,112.339996,110.800003
111.620003,112.389999,111.330002
112.110001,112.300003,109.730003
108.889999,108.949997,106.940002
107.879997,108,106.230003
106.639999,108.089996,106.059998
106.93,106.93,105.519997
105.010002,106.480003,104.620003
105,105.650002,104.510002
103.910004,105.300003,103.910004
96,98.709999,95.68
97.610001,97.879997,94.25
93.989998,94.720001,92.510002
93.970001,94.080002,92.400002
94.199997,95.739998,93.68
95.199997,95.900002,93.82
94,94.07,92.68
93.370003,93.449997,91.849998
93,93.769997,92.589996
93.330002,93.57,92.110001
93.480003,93.57,92.459999
92.720001,92.779999,89.470001
90,91.669998,90
92.389999,94.389999,91.650002
94.550003,94.699997,93.010002
94.160004,95.209999,93.889999
94.639999,94.639999,93.57
94.639999,95.43,94.519997
95.870003,97.190002,95.669998
97.220001,98.089996,96.839996
98.669998,99.739998,98.110001
99.68,100.730003,98.639999
99.440002,100.470001,99.25
99.599998,100.400002,98.82
99.019997,99.540001,98.330002
97.599998,97.839996,96.629997
97.790001,98.269997,97.449997
97.989998,101.889999,97.550003
99.25,99.870003,98.959999
99.019997,99.559998,98.68
98.5,99.989998,98.459999
98.529999,99.349998,98.480003
98.690002,99.120003,97.099998
97.32,98.480003,96.75
97.82,98.410004,97.029999
96.449997,97.75,96.07
96.620003,96.650002,95.300003
96,96.57,95.029999
94.940002,96.349998,94.68
96.25,96.889999,95.349998
95.940002,96.290001,95.25
92.910004,94.660004,92.650002
93,93.050003,91.5
92.900002,93.660004,92.139999
93.970001,94.550003,93.629997
94.440002,95.769997,94.300003
95.489998,96.470001,95.330002
95.389999,95.400002,94.459999
94.599998,95.660004,94.370003
95.699997,96.5,95.620003
96.489998,96.889999,96.050003
96.75,97.650002,96.730003
97.169998,97.699997,97.120003
97.410004,97.669998,96.839996
97.389999,98.989998,97.32
98.919998,99.300003,98.5
98.699997,100.129997,98.599998
99.559998,100,99.339996
100,100.459999,99.739998
99.830002,101,99.129997
99.260002,99.300003,98.309998
98.25,98.839996,96.919998
96.82,97.970001,96.419998
104.269997,104.349998,102.75
102.830002,104.449997,102.82
104.190002,104.550003,103.68
104.410004,106.150002,104.410004
106.050003,106.07,104
104.809998,105.839996,104.769997
105.580002,106,105.279999
106.269997,107.650002,106.18
107.519997,108.370003,107.160004
108.230003,108.940002,108.010002
108.709999,108.900002,107.760002
108.519997,108.93,107.849998
107.779999,108.440002,107.779999
108.139999,109.540001,108.080002
109.629997,110.230003,109.209999
109.099998,109.370003,108.339996
109.230003,109.599998,109.019997
108.769997,109.690002,108.360001
108.860001,109.099998,107.849998
108.589996,109.32,108.529999
108.57,108.75,107.68
107.389999,107.879997,106.68
107.410004,107.949997,106.309998
106.620003,107.440002,106.290001
105.800003,106.5,105.5
105.660004,106.57,105.639999
106.139999,106.800003,105.620003
107.699997,108,106.82
107.900002,108.300003,107.510002
107.830002,108.760002,107.07
107.25,107.269997,105.239998
104.639999,105.720001,103.129997
102.650002,105.720001,102.529999
107.510002,108.790001,107.239998
108.730003,113.029999,108.599998
113.860001,115.730003,113.489998
115.120003,116.129997,114.040001
115.190002,116.18,113.25
113.050003,114.120003,112.510002
113.849998,113.989998,112.440002
114.349998,114.940002,114
114.419998,114.790001,111.550003
111.639999,113.389999,111.550003
113,113.18,112.339996
113.690002,114.639999,113.43
113.160004,113.800003,111.800003
112.459999,113.370003,111.800003
112.709999,113.050003,112.279999
113.059998,114.309998,112.629997
113.400002,113.660004,112.690002
113.699997,114.339996,113.129997
114.309998,114.559998,113.510002
115.019997,116.75,114.720001
117.699997,118.690002,116.199997
117.349998,117.980003,116.75
116.790001,117.440002,115.720001
117.879997,118.169998,117.129997
117.330002,117.839996,116.779999
118.18,118.209999,117.449997
117.25,117.760002,113.800003
116.860001,117.379997,116.330002
116.809998,116.910004,116.279999
117.099998,117.739998,117
117.949997,118.360001,117.309998
114.309998,115.699997,113.309998
115.389999,115.860001,114.099998
113.870003,115.209999,113.449997
113.650002,114.230003,113.199997
113.459999,113.769997,110.529999
111.400002,112.349998,111.230003
110.980003,111.459999,109.550003
108.529999,110.25,108.110001
110.080002,110.510002,109.459999
110.309998,111.720001,109.699997
109.879997,111.32,108.050003
111.089996,111.089996,105.830002
107.120003,108.870003,106.550003
107.709999,107.809998,104.080002
106.57,107.68,106.160004
106.699997,110.230003,106.599998
109.809998,110.349998,108.830002
109.720001,110.540001,109.660004
110.120003,111.989998,110.010002
111.949997,112.419998,111.400002
111.360001,111.510002,110.330002
111.129997,111.870003,110.949997
111.43,112.470001,111.389999
110.779999,112.029999,110.07
111.599998,112.199997,110.269997
110.370003,110.940002,109.029999
109.169998,110.089996,108.849998
110,110.029999,108.25
109.5,110.360001,109.190002
109.260002,111.190002,109.160004
110.860001,112.43,110.599998
112.309998,114.699997,112.309998
113.290001,115,112.489998
113.839996,115.919998,113.75
115.040001,116.199997,114.980003
115.379997,116.730003,115.230003
116.470001,116.5,115.650002
115.800003,117.379997,115.75
116.739998,117.5,116.68
116.800003,117.400002,116.779999
116.349998,116.510002,115.639999
115.589996,116.519997,115.589996
116.519997,117.800003,116.489998
117.519997,118.019997,116.199997
116.449997,117.110001,116.400002
116.650002,117.199997,115.43
115.800003,116.330002,114.760002
115.849998,116.510002,115.75
115.919998,116.860001,115.809998
116.779999,118.160004,116.470001
117.949997,119.43,117.940002
118.769997,119.379997,118.300003
118.739998,119.93,118.599998
118.900002,119.300003,118.209999
119.110001,119.620003,118.809998
118.339996,120.239998,118.220001
120,120.5,119.709999
119.400002,120.089996,119.370003
120.449997,120.449997,119.730003
120,120.809998,119.769997
119.550003,120.099998,119.5
120.419998,122.099998,120.279999
121.669998,122.440002,121.599998
122.139999,122.349998,121.599998
120.93,121.629997,120.660004
121.150002,121.389999,120.620003
127.029999,130.490005,127.010002
127.980003,129.389999,127.779999
128.309998,129.190002,128.160004
129.130005,130.5,128.899994
130.539993,132.089996,130.449997
131.350006,132.220001,131.220001
131.649994,132.449997,131.119995
132.460007,132.940002,132.050003
133.080002,133.820007,132.75
133.470001,135.089996,133.25
135.520004,136.270004,134.619995
135.669998,135.899994,134.839996
135.100006,135.830002,135.100006
136.229996,136.75,135.979996
136.429993,137.119995,136.110001
137.380005,137.479996,136.300003
135.910004,136.660004,135.279999
137.139999,137.440002,136.279999
137.080002,137.440002,136.699997
137.889999,140.149994,137.600006
140,140.279999,138.759995
138.779999,139.830002,138.589996
139.369995,139.770004,138.600006
139.059998,139.979996,138.789993
138.949997,139.800003,138.820007
138.740005,138.789993,137.050003
139.25,139.360001,138.639999
138.850006,139.429993,138.820007
139.300003,139.649994,138.839996
139.410004,140.75,139.029999
140.720001,141.020004,140.259995
141,141,139.889999
140.399994,141.5,140.229996
142.110001,142.800003,139.729996
139.850006,141.600006,139.759995
141.259995,141.580002,140.610001
141.5,141.740005,140.350006
139.389999,141.220001,138.619995
140.910004,144.039993,140.619995
143.679993,144.490005,143.190002
144.190002,144.5,143.5
143.720001,144.270004,143.009995
143.710007,144.119995,143.050003
143.25,144.889999,143.169998
144.220001,145.460007,143.809998
144.289993,144.520004,143.449997
143.729996,144.179993,143.270004
143.600006,143.880005,142.899994
142.940002,143.350006,140.059998
141.600006,142.149994,141.009995
141.910004,142.380005,141.050003
141.479996,141.880005,140.869995
141.410004,142.039993,141.110001
141.880005,142,140.449997
141.220001,142.919998,141.160004
142.440002,142.679993,141.850006
143.5,143.949997,143.179993
143.910004,144.899994,143.869995
144.470001,144.600006,143.380005
143.919998,144.160004,143.309998
144.089996,144.300003,143.270004
145.100006,147.199997,144.960007
147.539993,148.089996,146.839996
145.589996,147.490005,144.270004
146.520004,147.139999,145.809998
146.759995,148.979996,146.759995
149.029999,153.699997,149.029999
153.869995,154.880005,153.449997
153.630005,153.940002,152.110001
152.449997,154.070007,152.309998
154.699997,156.419998,154.669998
156.009995,156.649994,155.050003
155.940002,156.059998,154.720001
153.600006,154.570007,149.710007
151.270004,153.339996,151.130005
153.380005,153.979996,152.630005
154,154.580002,152.910004
154.899994,154.899994,153.309998
153.839996,154.169998,152.669998
153.729996,154.350006,153.029999
154,154.240005,153.309998
153.419998,154.429993,153.330002
153.970001,154.169998,152.380005
153.169998,153.330002,152.220001
153.580002,155.449997,152.889999
154.339996,154.449997,153.460007
153.899994,155.809998,153.779999
155.020004,155.979996,154.479996
155.25,155.539993,154.399994
155.190002,155.190002,146.020004
145.740005,146.089996,142.509995
147.160004,147.449997,145.149994
147.5,147.5,143.839996
143.320007,144.479996,142.210007
143.779999,144.5,142.199997
143.660004,146.740005,143.660004
146.869995,146.869995,144.940002
145.520004,146.070007,144.610001
145.770004,146.699997,145.119995
145.130005,147.160004,145.110001
147.169998,148.279999,145.380005
145.009995,146.160004,143.619995
144.490005,146.110001,143.160004
144.710007,145.130005,142.279999
144.449997,144.960007,143.779999
144.880005,145.300003,143.100006
143.690002,144.789993,142.720001
143.020004,143.5,142.410004
142.899994,144.75,142.899994
144.110001,145.949997,143.369995
144.729996,145.850006,144.380005
145.869995,146.179993,144.820007
145.5,148.490005,145.440002
147.970001,149.330002,147.330002
148.820007,150.899994,148.570007
149.199997,150.130005,148.669998
150.479996,151.419998,149.949997
151.5,151.740005,150.190002
149.990005,150.440002,148.880005
150.580002,152.440002,149.899994
151.800003,153.839996,151.800003
153.350006,153.929993,153.059998
153.75,153.990005,147.300003
149.889999,150.229996,149.190002
149.899994,150.330002,148.130005
149.100006,150.220001,148.410004
159.279999,159.75,156.160004
157.050003,157.210007,155.020004
156.070007,157.399994,155.690002
157.059998,158.919998,156.669998
158.600006,161.830002,158.270004
159.259995,161.270004,159.110001
159.899994,160,154.630005
156.600006,158.570007,156.070007
159.320007,160.210007,158.75
160.660004,162.199997,160.139999
161.940002,162.509995,160.149994
160.520004,160.710007,157.839996
157.860001,159.5,156.720001
157.5,157.889999,155.110001
158.229996,160,158.020004
159.070007,160.470001,158.880005
160.429993,160.740005,158.550003
159.649994,160.559998,159.270004
160.139999,162,159.929993
160.100006,163.119995,160
163.800003,163.889999,162.610001
163.639999,164.520004,163.479996
164.800003,164.940002,163.630005
163.75,164.25,160.559998
162.710007,162.990005,160.520004
162.089996,162.240005,160.360001
160.860001,161.149994,158.529999
160.5,162.050003,159.889999
162.610001,163.960007,158.770004
159.869995,159.960007,157.910004
158.990005,159.399994,158.089996
158.470001,160.970001,158
160.110001,160.5,158
159.509995,159.770004,158.440002
157.899994,158.259995,153.830002
155.800003,155.800003,152.75
151.539993,152.270004,150.559998
149.990005,151.830002,149.160004
151.779999,153.919998,151.690002
153.800003,154.720001,153.539993
153.889999,154.279999,152.699997
153.210007,154.130005,152
154.259995,154.449997,152.720001
154.009995,155.089996,153.910004
153.630005,153.860001,152.460007
154.179993,155.440002,154.050003
154.970001,155.490005,154.559998
155.809998,156.729996,155.490005
156.059998,158,155.100006
155.970001,156.979996,155.75
156.350006,157.369995,155.729996
156.729996,157.279999,156.410004
157.899994,160,157.649994
159.779999,160.869995,159.229996
160.419998,160.710007,159.600006
156.75,157.080002,155.020004
156.610001,157.75,155.960007
156.889999,157.690002,155.5
156.289993,157.419998,156.199997
156.910004,157.550003,155.270004
157.229996,157.830002,156.779999
159.289993,163.600006,158.699997
163.889999,168.070007,163.720001
